STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_COHORT_1718,ALL_RATE_1718,MAM_COHORT_1718,MAM_RATE_1718,MAS_COHORT_1718,MAS_RATE_1718,MBL_COHORT_1718,MBL_RATE_1718,MHI_COHORT_1718,MHI_RATE_1718,MTR_COHORT_1718,MTR_RATE_1718,MWH_COHORT_1718,MWH_RATE_1718,CWD_COHORT_1718,CWD_RATE_1718,ECD_COHORT_1718,ECD_RATE_1718,FCS_COHORT_1718,FCS_RATE_1718,HOM_COHORT_1718,HOM_RATE_1718,LEP_COHORT_1718,LEP_RATE_1718,DATE_CUR
WEST VIRGINIA,54,5400060,WV-0400000,BERKELEY COUNTY SCHOOLS,5.40006E+11,WV-0400000-04502,MARTINSBURG HIGH SCHOOL,316,89,2,PS,4,PS,55,GE90,27,GE80,25,GE80,203,85-89,49,70-79,202,85-89,6,LT50,13,GE50,7,GE50,23-Sep-19
WEST VIRGINIA,54,5400060,WV-0400000,BERKELEY COUNTY SCHOOLS,5.40006E+11,WV-0400000-04503,MUSSELMAN HIGH SCHOOL,376,98,1,PS,2,PS,17,GE80,13,GE50,9,GE50,334,98,48,80-89,200,GE95,,,7,GE50,4,PS,23-Sep-19
WEST VIRGINIA,54,5400060,WV-0400000,BERKELEY COUNTY SCHOOLS,5.40006E+11,WV-0400000-04504,SPRING MILLS HIGH SCHOOL,319,94,1,PS,4,PS,32,GE90,16,GE80,13,GE50,253,90-94,40,80-89,189,90-94,4,PS,11,GE50,1,PS,23-Sep-19
WEST VIRGINIA,54,5400090,WV-0600000,BOONE COUNTY  SCHOOLS,5.40009E+11,WV-0600000-06501,SCOTT HIGH SCHOOL,169,85-89,,,1,PS,2,PS,1,PS,1,PS,164,85-89,26,60-79,168,85-89,4,PS,4,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400090,WV-0600000,BOONE COUNTY  SCHOOLS,5.40009E+11,WV-0600000-06502,SHERMAN HIGH SCHOOL,89,90-94,,,,,1,PS,,,,,88,90-94,14,GE50,89,90-94,2,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400090,WV-0600000,BOONE COUNTY  SCHOOLS,5.40009E+11,WV-0600000-06503,VAN JUNIOR/SENIOR HIGH SCHOOL,41,80-89,,,,,,,,,,,41,80-89,3,PS,40,GE90,1,PS,,,,,23-Sep-19
WEST VIRGINIA,54,5400120,WV-0800000,BRAXTON COUNTY SCHOOLS,5.40012E+11,WV-0800000-08501,BRAXTON COUNTY HIGH SCHOOL,141,85-89,,,1,PS,,,,,2,PS,138,85-89,25,GE80,141,85-89,4,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400150,WV-1000000,BROOKE COUNTY SCHOOLS,5.40015E+11,WV-1000000-10502,BROOKE HIGH SCHOOL,229,94,,,,,,,1,PS,3,PS,225,90-94,39,80-89,228,90-94,3,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400180,WV-1200000,CABELL COUNTY SCHOOLS,5.40018E+11,WV-1200000-12550,CABELL MIDLAND HIGH SCHOOL,500,90,1,PS,7,GE50,4,PS,5,PS,12,GE50,471,89,51,60-69,499,90,11,GE50,5,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400180,WV-1200000,CABELL COUNTY SCHOOLS,5.40018E+11,WV-1200000-12560,HUNTINGTON HIGH SCHOOL,429,75,1,PS,4,PS,65,70-74,8,GE50,22,60-79,329,75,63,60-64,429,75,17,60-79,8,GE50,3,PS,23-Sep-19
WEST VIRGINIA,54,5400210,WV-1400000,CALHOUN COUNTY SCHOOLS,5.40021E+11,WV-1400000-14501,CALHOUN MIDDLE/HIGH SCHOOL,81,90-94,,,,,,,1,PS,3,PS,77,90-94,12,GE50,79,90-94,4,PS,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5400240,WV-1600000,CLAY COUNTY SCHOOLS,5.40024E+11,WV-1600000-16501,CLAY COUNTY HIGH SCHOOL,133,GE95,,,,,,,,,,,133,GE95,16,GE80,133,GE95,,,56,GE90,,,23-Sep-19
WEST VIRGINIA,54,5400270,WV-1800000,DODDRIDGE COUNTY SCHOOLS,5.40027E+11,WV-1800000-18501,DODDRIDGE COUNTY HIGH SCHOOL,77,GE95,,,2,PS,,,,,1,PS,74,GE95,12,GE50,77,GE95,,,8,GE50,1,PS,23-Sep-19
WEST VIRGINIA,54,5400300,WV-2000000,FAYETTE COUNTY SCHOOLS,5.4003E+11,WV-2000000-20501,FAYETTEVILLE HIGH,62,90-94,,,1,PS,1,PS,,,,,60,GE90,6,GE50,62,90-94,2,PS,,,,,23-Sep-19
WEST VIRGINIA,54,5400300,WV-2000000,FAYETTE COUNTY SCHOOLS,5.4003E+11,WV-2000000-20503,MEADOW BRIDGE HIGH,41,GE90,,,,,,,,,,,41,GE90,2,PS,41,GE90,,,,,,,23-Sep-19
WEST VIRGINIA,54,5400300,WV-2000000,FAYETTE COUNTY SCHOOLS,5.4003E+11,WV-2000000-20504,MIDLAND TRAIL HIGH,78,85-89,,,,,,,,,,,78,85-89,7,GE50,78,85-89,1,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400300,WV-2000000,FAYETTE COUNTY SCHOOLS,5.4003E+11,WV-2000000-20506,OAK HILL HIGH,214,82,,,,,19,GE80,1,PS,6,GE50,188,80-84,22,60-79,214,80-84,2,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400300,WV-2000000,FAYETTE COUNTY SCHOOLS,5.4003E+11,WV-2000000-20507,VALLEY HIGH SCHOOL,71,85-89,,,,,5,PS,,,,,66,85-89,8,LT50,71,85-89,,,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400330,WV-2200000,GILMER COUNTY SCHOOLS,5.40033E+11,WV-2200000-22501,GILMER COUNTY HIGH SCHOOL,68,90-94,,,,,1,PS,1,PS,1,PS,65,90-94,9,GE50,50,GE90,2,PS,9,GE50,,,23-Sep-19
WEST VIRGINIA,54,5400360,WV-2400000,GRANT COUNTY SCHOOLS,5.40036E+11,WV-2400000-24501,PETERSBURG HIGH SCHOOL,127,90-94,,,,,1,PS,2,PS,,,124,90-94,21,60-79,79,90-94,2,PS,3,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400360,WV-2400000,GRANT COUNTY SCHOOLS,5.40036E+11,WV-2400000-24101,UNION EDUCATIONAL COMPLEX,13,GE50,,,,,,,,,,,13,GE50,3,PS,13,GE50,,,,,,,23-Sep-19
WEST VIRGINIA,54,5400390,WV-2600000,GREENBRIER COUNTY SCHOOLS,5.40039E+11,WV-2600000-26501,GREENBRIER EAST HIGH SCHOOL,271,92,1,PS,3,PS,15,GE50,2,PS,3,PS,247,90-94,57,80-89,166,85-89,8,GE50,5,PS,2,PS,23-Sep-19
WEST VIRGINIA,54,5400390,WV-2600000,GREENBRIER COUNTY SCHOOLS,5.40039E+11,WV-2600000-26502,GREENBRIER WEST HIGH SCHOOL,102,90-94,,,,,2,PS,,,,,100,90-94,11,GE50,72,85-89,3,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400420,WV-2800000,HAMPSHIRE COUNTY SCHOOLS,5.40042E+11,WV-2800000-28501,HAMPSHIRE SENIOR HIGH SCHOOL,297,87,,,,,,,2,PS,1,PS,294,85-89,48,60-69,209,80-84,10,GE50,17,GE80,,,23-Sep-19
WEST VIRGINIA,54,5400450,WV-2900000,HANCOCK COUNTY SCHOOLS,5.40045E+11,WV-2900000-29501,OAK GLEN HIGH SCHOOL,139,85-89,,,1,PS,2,PS,1,PS,1,PS,134,85-89,26,GE80,74,80-84,2,PS,3,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400450,WV-2900000,HANCOCK COUNTY SCHOOLS,5.40045E+11,WV-2900000-29502,WEIR HIGH SCHOOL,155,90-94,1,PS,,,11,GE50,2,PS,4,PS,137,90-94,31,80-89,86,85-89,2,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400480,WV-3100000,HARDY COUNTY SCHOOLS,5.40048E+11,WV-3100000-31502,MOOREFIELD HIGH SCHOOL,97,85-89,,,,,3,PS,3,PS,3,PS,88,85-89,13,GE50,71,85-89,3,PS,1,PS,2,PS,23-Sep-19
WEST VIRGINIA,54,5400480,WV-3100000,HARDY COUNTY SCHOOLS,5.40048E+11,WV-3100000-31501,EAST HARDY HIGH SCHOOL,47,80-89,,,,,,,,,,,47,80-89,8,GE50,25,60-79,,,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400510,WV-3300000,HARRISON COUNTY SCHOOLS,5.40051E+11,WV-3300000-33501,BRIDGEPORT HIGH SCHOOL,181,GE95,1,PS,5,PS,2,PS,1,PS,3,PS,169,GE95,24,60-79,55,80-89,2,PS,4,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400510,WV-3300000,HARRISON COUNTY SCHOOLS,5.40051E+11,WV-3300000-33502,LIBERTY HIGH SCHOOL,133,90-94,1,PS,1,PS,2,PS,1,PS,2,PS,126,90-94,25,GE80,132,90-94,3,PS,11,GE50,,,23-Sep-19
WEST VIRGINIA,54,5400510,WV-3300000,HARRISON COUNTY SCHOOLS,5.40051E+11,WV-3300000-33505,SOUTH HARRISON HIGH SCHOOL,110,85-89,,,,,,,,,1,PS,109,85-89,15,GE50,110,85-89,2,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400510,WV-3300000,HARRISON COUNTY SCHOOLS,5.40051E+11,WV-3300000-33506,ROBERT C BYRD HIGH SCHOOL,208,86,,,,,17,GE80,2,PS,1,PS,188,85-89,40,60-69,205,85-89,6,LT50,5,PS,,,23-Sep-19
WEST VIRGINIA,54,5400510,WV-3300000,HARRISON COUNTY SCHOOLS,5.40051E+11,WV-3300000-33503,LINCOLN HIGH SCHOOL,136,85-89,,,,,,,,,1,PS,135,85-89,16,60-79,136,85-89,2,PS,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5400540,WV-3500000,JACKSON COUNTY SCHOOLS,5.40054E+11,WV-3500000-35501,RAVENSWOOD HIGH SCHOOL,99,90-94,,,,,,,1,PS,,,98,90-94,14,GE50,57,GE90,1,PS,,,1,PS,23-Sep-19
WEST VIRGINIA,54,5400540,WV-3500000,JACKSON COUNTY SCHOOLS,5.40054E+11,WV-3500000-35502,RIPLEY HIGH SCHOOL,204,94,,,1,PS,4,PS,1,PS,1,PS,197,90-94,31,80-89,99,90-94,1,PS,,,,,23-Sep-19
WEST VIRGINIA,54,5400570,WV-3700000,JEFFERSON COUNTY SCHOOLS,5.40057E+11,WV-3700000-37501,JEFFERSON HIGH SCHOOL,363,89,3,PS,15,GE50,30,GE80,22,GE80,13,GE50,280,90-94,45,80-89,182,80-84,3,PS,41,80-89,9,GE50,23-Sep-19
WEST VIRGINIA,54,5400570,WV-3700000,JEFFERSON COUNTY SCHOOLS,5.40057E+11,WV-3700000-37502,WASHINGTON HIGH SCHOOL,288,93,,,2,PS,26,GE80,21,GE80,10,GE50,229,90-94,29,60-79,132,90-94,1,PS,34,GE90,11,GE50,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39506,GEORGE WASHINGTON HIGH SCHOOL,268,93,,,13,GE50,18,GE80,5,PS,4,PS,228,90-94,15,GE50,107,80-84,,,,,7,GE50,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39507,HERBERT HOOVER HIGH SCHOOL,221,81,1,PS,1,PS,3,PS,1,PS,1,PS,214,80-84,25,60-79,218,80-84,,,6,GE50,1,PS,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39508,NITRO HIGH SCHOOL,210,87,1,PS,1,PS,12,GE50,1,PS,3,PS,192,85-89,15,GE50,121,80-84,4,PS,5,PS,,,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39511,SOUTH CHARLESTON HIGH SCHOOL,259,80,,,3,PS,61,85-89,4,PS,2,PS,189,75-79,31,50-59,256,80-84,1,PS,2,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39509,SAINT ALBANS HIGH SCHOOL,246,80,,,4,PS,22,GE80,4,PS,1,PS,215,80-84,31,30-39,174,70-74,4,PS,4,PS,,,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39510,SISSONVILLE HIGH SCHOOL,144,80-84,,,,,2,PS,,,,,142,80-84,19,40-59,97,75-79,,,,,,,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39514,RIVERSIDE HIGH SCHOOL,283,86,,,1,PS,14,GE50,2,PS,1,PS,265,85-89,31,60-69,283,85-89,3,PS,3,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400600,WV-3900000,KANAWHA COUNTY SCHOOLS,5.4006E+11,WV-3900000-39513,CAPITAL HIGH SCHOOL,307,79,1,PS,8,GE50,97,70-74,4,PS,3,PS,194,80-84,40,70-79,302,79,12,GE50,6,GE50,8,GE50,23-Sep-19
WEST VIRGINIA,54,5400630,WV-4100000,LEWIS COUNTY SCHOOLS,5.40063E+11,WV-4100000-41501,LEWIS COUNTY HIGH SCHOOL,182,GE95,,,,,,,2,PS,2,PS,178,GE95,32,GE90,115,GE95,2,PS,8,GE50,,,23-Sep-19
WEST VIRGINIA,54,5400660,WV-4300000,LINCOLN COUNTY SCHOOLS,5.40066E+11,WV-4300000-43506,LINCOLN COUNTY HIGH SCHOOL,226,87,,,1,PS,2,PS,2,PS,,,221,85-89,67,75-79,225,85-89,3,PS,2,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400690,WV-4500000,LOGAN COUNTY SCHOOLS,5.40069E+11,WV-4500000-45501,CHAPMANVILLE REGIONAL HIGH SCHOOL,171,GE95,,,,,1,PS,,,,,170,GE95,16,GE80,171,GE95,6,GE50,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400690,WV-4500000,LOGAN COUNTY SCHOOLS,5.40069E+11,WV-4500000-45502,LOGAN SENIOR HIGH SCHOOL,164,85-89,,,,,13,GE50,1,PS,,,150,85-89,12,GE50,163,85-89,3,PS,8,GE50,1,PS,23-Sep-19
WEST VIRGINIA,54,5400690,WV-4500000,LOGAN COUNTY SCHOOLS,5.40069E+11,WV-4500000-45503,MAN SENIOR HIGH SCHOOL,120,90-94,,,,,6,GE50,,,,,114,90-94,16,60-79,120,90-94,1,PS,5,PS,,,23-Sep-19
WEST VIRGINIA,54,5400720,WV-4700000,MARION COUNTY SCHOOLS,5.40072E+11,WV-4700000-47501,EAST FAIRMONT HIGH SCHOOL,174,GE95,,,2,PS,1,PS,1,PS,3,PS,167,GE95,18,60-79,93,90-94,6,GE50,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400720,WV-4700000,MARION COUNTY SCHOOLS,5.40072E+11,WV-4700000-47502,FAIRMONT SENIOR HIGH SCHOOL,217,94,,,,,40,GE90,5,PS,8,GE50,164,90-94,32,GE90,125,85-89,2,PS,2,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400720,WV-4700000,MARION COUNTY SCHOOLS,5.40072E+11,WV-4700000-47503,NORTH MARION HIGH SCHOOL,202,95,,,,,1,PS,,,,,201,GE95,14,GE50,118,90-94,,,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5400750,WV-4800000,MARSHALL COUNTY SCHOOLS,5.40075E+11,WV-4800000-48501,CAMERON HIGH SCHOOL,60,GE90,,,,,1,PS,,,,,59,GE90,6,GE50,60,GE90,,,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5400750,WV-4800000,MARSHALL COUNTY SCHOOLS,5.40075E+11,WV-4800000-48502,JOHN MARSHALL HIGH SCHOOL,292,95,,,,,1,PS,3,PS,1,PS,287,GE95,29,60-79,287,GE95,1,PS,,,1,PS,23-Sep-19
WEST VIRGINIA,54,5400780,WV-4900000,MASON COUNTY SCHOOLS,5.40078E+11,WV-4900000-49501,HANNAN HIGH SCHOOL,57,GE90,,,,,,,,,,,57,GE90,11,GE50,56,GE90,,,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400780,WV-4900000,MASON COUNTY SCHOOLS,5.40078E+11,WV-4900000-49502,POINT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,196,85-89,,,1,PS,5,PS,,,,,190,85-89,27,60-79,192,90-94,5,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400780,WV-4900000,MASON COUNTY SCHOOLS,5.40078E+11,WV-4900000-49503,WAHAMA HIGH SCHOOL,48,GE90,,,,,,,2,PS,1,PS,45,GE90,3,PS,48,GE90,,,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5400810,WV-6000000,MCDOWELL COUNTY SCHOOLS,5.40081E+11,WV-6000000-60527,MOUNT VIEW HIGH SCHOOL,104,90-94,,,2,PS,26,GE80,,,1,PS,75,90-94,15,GE50,104,90-94,2,PS,1,PS,2,PS,23-Sep-19
WEST VIRGINIA,54,5400810,WV-6000000,MCDOWELL COUNTY SCHOOLS,5.40081E+11,WV-6000000-60520,RIVER VIEW HIGH SCHOOL,111,90-94,,,,,1,PS,2,PS,,,108,90-94,22,GE80,110,90-94,1,PS,4,PS,,,23-Sep-19
WEST VIRGINIA,54,5400840,WV-5100000,MERCER COUNTY SCHOOLS,5.40084E+11,WV-5100000-51502,BLUEFIELD HIGH SCHOOL,174,90-94,1,PS,,,46,GE90,2,PS,5,PS,120,85-89,24,60-79,174,90-94,7,GE50,,,,,23-Sep-19
WEST VIRGINIA,54,5400840,WV-5100000,MERCER COUNTY SCHOOLS,5.40084E+11,WV-5100000-51505,MONTCALM HIGH SCHOOL,40,GE90,,,,,,,,,,,40,GE90,7,GE50,40,GE90,,,4,PS,,,23-Sep-19
WEST VIRGINIA,54,5400840,WV-5100000,MERCER COUNTY SCHOOLS,5.40084E+11,WV-5100000-51507,PRINCETON SENIOR HIGH SCHOOL,271,86,1,PS,2,PS,19,GE80,1,PS,5,PS,243,85-89,30,60-79,270,85-89,4,PS,2,PS,4,PS,23-Sep-19
WEST VIRGINIA,54,5400840,WV-5100000,MERCER COUNTY SCHOOLS,5.40084E+11,WV-5100000-51509,PIKEVIEW HIGH SCHOOL,186,GE95,,,1,PS,4,PS,2,PS,2,PS,177,GE95,20,GE80,186,GE95,1,PS,8,GE50,,,23-Sep-19
WEST VIRGINIA,54,5400870,WV-5300000,MINERAL COUNTY SCHOOLS,5.40087E+11,WV-5300000-53501,FRANKFORT HIGH SCHOOL,131,GE95,,,1,PS,,,1,PS,,,129,GE95,20,GE80,64,GE95,,,4,PS,,,23-Sep-19
WEST VIRGINIA,54,5400870,WV-5300000,MINERAL COUNTY SCHOOLS,5.40087E+11,WV-5300000-53503,KEYSER HIGH SCHOOL,153,90-94,1,PS,,,11,GE50,2,PS,1,PS,138,90-94,37,80-89,112,90-94,6,GE50,7,GE50,,,23-Sep-19
WEST VIRGINIA,54,5400900,WV-5400000,MINGO COUNTY SCHOOLS,5.4009E+11,WV-5400000-54507,TUG VALLEY HIGH SCHOOL,91,GE95,,,,,2,PS,,,,,89,90-94,8,GE50,91,GE95,1,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400900,WV-5400000,MINGO COUNTY SCHOOLS,5.4009E+11,WV-5400000-54508,MINGO CENTRAL COMPREHENSIVE HIGH SCHOOL,161,GE95,,,1,PS,3,PS,,,1,PS,156,GE95,9,GE50,159,GE95,2,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400930,WV-5600000,MONONGALIA COUNTY SCHOOLS,5.40093E+11,WV-5600000-56501,CLAY-BATTELLE HIGH SCHOOL,62,90-94,,,,,,,,,,,62,90-94,9,GE50,34,80-89,,,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5400930,WV-5600000,MONONGALIA COUNTY SCHOOLS,5.40093E+11,WV-5600000-56502,MORGANTOWN HIGH SCHOOL,439,90,2,PS,15,GE50,40,GE90,14,GE50,16,60-79,352,91,58,70-79,178,80-84,5,PS,6,LT50,9,GE50,23-Sep-19
WEST VIRGINIA,54,5400930,WV-5600000,MONONGALIA COUNTY SCHOOLS,5.40093E+11,WV-5600000-56503,UNIVERSITY HIGH SCHOOL,310,90,,,2,PS,9,GE50,,,13,GE50,286,90-94,52,70-79,119,75-79,2,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400960,WV-5700000,MONROE COUNTY SCHOOLS,5.40096E+11,WV-5700000-57503,JAMES MONROE HIGH SCHOOL,125,GE95,,,,,2,PS,,,2,PS,121,GE95,20,GE80,81,90-94,,,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5400990,WV-5800000,MORGAN COUNTY SCHOOLS,5.40099E+11,WV-5800000-58501,BERKELEY SPRINGS HIGH SCHOOL,174,GE95,1,PS,2,PS,1,PS,3,PS,,,167,GE95,15,GE50,172,GE95,1,PS,2,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5400990,WV-5800000,MORGAN COUNTY SCHOOLS,5.40099E+11,WV-5800000-58502,PAW PAW HIGH SCHOOL,11,GE50,,,,,,,,,,,11,GE50,3,PS,11,GE50,,,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401020,WV-6200000,NICHOLAS COUNTY SCHOOLS,5.40102E+11,WV-6200000-62501,NICHOLAS COUNTY HIGH SCHOOL,184,90-94,,,1,PS,,,,,1,PS,182,90-94,37,70-79,183,90-94,11,GE50,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401020,WV-6200000,NICHOLAS COUNTY SCHOOLS,5.40102E+11,WV-6200000-62502,RICHWOOD HIGH SCHOOL,101,GE95,,,1,PS,,,,,2,PS,98,GE95,24,GE80,101,GE95,1,PS,15,GE50,,,23-Sep-19
WEST VIRGINIA,54,5401050,WV-6400000,OHIO COUNTY SCHOOLS,5.40105E+11,WV-6400000-64501,WHEELING PARK HIGH SCHOOL,338,96,2,PS,5,PS,29,GE80,4,PS,9,GE50,289,GE95,43,70-79,333,96,15,GE50,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401080,WV-6600000,PENDLETON COUNTY SCHOOLS,5.40108E+11,WV-6600000-66502,PENDLETON COUNTY MIDDLE/HIGH SCHOOL,65,90-94,,,,,2,PS,,,1,PS,62,90-94,16,GE80,42,GE90,1,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401110,WV-6700000,PLEASANTS COUNTY SCHOOLS,5.40111E+11,WV-6700000-67501,ST. MARYS HIGH SCHOOL,112,90-94,,,,,1,PS,2,PS,1,PS,108,90-94,23,GE80,71,90-94,,,5,PS,,,23-Sep-19
WEST VIRGINIA,54,5401140,WV-6900000,POCAHONTAS COUNTY SCHOOLS,5.40114E+11,WV-6900000-69501,POCAHONTAS COUNTY HIGH SCHOOL,79,85-89,,,,,,,,,,,79,85-89,19,60-79,79,85-89,,,,,,,23-Sep-19
WEST VIRGINIA,54,5401170,WV-7000000,PRESTON COUNTY SCHOOLS,5.40117E+11,WV-7000000-70507,PRESTON HIGH SCHOOL,298,86,,,1,PS,3,PS,2,PS,,,292,85-89,53,70-79,183,75-79,7,GE50,8,GE50,,,23-Sep-19
WEST VIRGINIA,54,5401200,WV-7200000,PUTNAM COUNTY SCHOOLS,5.4012E+11,WV-7200000-72505,BUFFALO HIGH SCHOOL,90,GE95,,,,,1,PS,,,,,89,GE95,15,GE50,45,GE90,1,PS,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5401200,WV-7200000,PUTNAM COUNTY SCHOOLS,5.4012E+11,WV-7200000-72510,HURRICANE HIGH SCHOOL,324,98,,,3,PS,12,GE50,10,GE50,3,PS,296,GE95,50,GE90,152,GE95,5,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401200,WV-7200000,PUTNAM COUNTY SCHOOLS,5.4012E+11,WV-7200000-72515,POCA HIGH SCHOOL,124,GE95,,,,,1,PS,1,PS,1,PS,121,GE95,22,GE80,86,90-94,2,PS,3,PS,1,PS,23-Sep-19
WEST VIRGINIA,54,5401200,WV-7200000,PUTNAM COUNTY SCHOOLS,5.4012E+11,WV-7200000-72520,WINFIELD HIGH SCHOOL,214,96,,,2,PS,2,PS,2,PS,,,208,GE95,39,70-79,85,90-94,1,PS,,,1,PS,23-Sep-19
WEST VIRGINIA,54,5401230,WV-7400000,RALEIGH COUNTY SCHOOLS,5.40123E+11,WV-7400000-74502,INDEPENDENCE HIGH SCHOOL,168,85-89,,,,,3,PS,1,PS,2,PS,162,85-89,19,60-79,126,80-84,1,PS,,,,,23-Sep-19
WEST VIRGINIA,54,5401230,WV-7400000,RALEIGH COUNTY SCHOOLS,5.40123E+11,WV-7400000-74503,LIBERTY HIGH SCHOOL,145,90-94,,,,,5,PS,,,1,PS,139,90-94,17,60-79,102,85-89,3,PS,2,PS,,,23-Sep-19
WEST VIRGINIA,54,5401230,WV-7400000,RALEIGH COUNTY SCHOOLS,5.40123E+11,WV-7400000-74505,SHADY SPRING HIGH,175,85-89,,,,,1,PS,,,1,PS,173,85-89,25,60-79,107,80-84,2,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5401230,WV-7400000,RALEIGH COUNTY SCHOOLS,5.40123E+11,WV-7400000-74506,WOODROW WILSON HIGH SCHOOL,345,80,2,PS,5,PS,63,75-79,4,PS,19,GE80,252,80-84,44,60-69,229,70-74,1,PS,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5401260,WV-7500000,RANDOLPH COUNTY SCHOOLS,5.40126E+11,WV-7500000-75504,ELKINS HIGH SCHOOL,209,93,1,PS,1,PS,2,PS,1,PS,1,PS,203,90-94,25,60-79,205,90-94,5,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401260,WV-7500000,RANDOLPH COUNTY SCHOOLS,5.40126E+11,WV-7500000-75102,HARMAN ELEMENTARY/HIGH SCHOOL,9,GE50,,,,,1,PS,,,,,8,GE50,1,PS,9,GE50,,,1,PS,,,23-Sep-19
WEST VIRGINIA,54,5401260,WV-7500000,RANDOLPH COUNTY SCHOOLS,5.40126E+11,WV-7500000-75503,TYGARTS VALLEY MIDDLE/HIGH SCHOOL,63,90-94,1,PS,,,,,1,PS,,,61,90-94,14,GE50,63,90-94,2,PS,4,PS,,,23-Sep-19
WEST VIRGINIA,54,5401260,WV-7500000,RANDOLPH COUNTY SCHOOLS,5.40126E+11,WV-7500000-75103,PICKENS ELEMENTARY/HIGH SCHOOL,5,PS,,,,,,,,,,,5,PS,,,5,PS,,,,,,,23-Sep-19
WEST VIRGINIA,54,5401290,WV-7700000,RITCHIE COUNTY SCHOOLS,5.40129E+11,WV-7700000-77501,RITCHIE COUNTY HIGH SCHOOL,94,90-94,,,,,1,PS,1,PS,,,92,90-94,9,GE50,61,90-94,2,PS,3,PS,,,23-Sep-19
WEST VIRGINIA,54,5401320,WV-7900000,ROANE COUNTY SCHOOLS,5.40132E+11,WV-7900000-79503,ROANE COUNTY HIGH,174,85-89,,,1,PS,,,,,,,173,85-89,30,GE80,120,85-89,1,PS,9,GE50,,,23-Sep-19
WEST VIRGINIA,54,5401350,WV-8100000,SUMMERS COUNTY SCHOOLS,5.40135E+11,WV-8100000-81502,SUMMERS COUNTY HIGH SCHOOL,103,85-89,,,,,6,GE50,1,PS,2,PS,94,85-89,15,GE50,103,85-89,1,PS,4,PS,,,23-Sep-19
