StateCode,CountyName,PlanIDStandardComponent,PlanType,MedicalDeductibleIndividual,MedicalDeductibleFamilySt,MedicalMaximumOutOfPocket,count
IN,Wells,17575IN0930006,HMO,1000,2000,6000,24269
IN,Wells,36373IN0020001,EPO,1000,2000,6850,24270
IN,Wells,36373IN0020002,EPO,3000,6000,6500,24271
IN,Wells,36373IN0020003,EPO,2000,4000,6850,24272
IN,Wells,36373IN0020004,EPO,3500,7000,6850,24273
IN,Wells,36373IN0020005,EPO,4500,9000,6850,24274
IN,Wells,36373IN0020006,EPO,5500,11000,6500,24275
IN,Wells,36373IN0020007,EPO,6500,13000,6850,24276
IN,Wells,36373IN0020008,EPO,0,0,6850,24277
IN,Wells,36373IN0020009,EPO,2000,4000,6500,24278
IN,Wells,50816IN0200001,HMO,2000,4000,6850,24279
IN,Wells,50816IN0200004,HMO,2500,5000,6850,24280
IN,Wells,50816IN0200007,HMO,3500,7000,4500,24281
IN,Wells,50816IN0200010,HMO,3750,7500,6550,24282
IN,Wells,50816IN0200013,HMO,5000,10000,6850,24283
IN,Wells,50816IN0200016,HMO,6000,12000,6550,24284
IN,Wells,50816IN0200022,HMO,1250,2500,6850,24285
IN,Wells,50816IN0200025,HMO,6850,13700,6850,24286
IN,Wells,50816IN0230010,POS,5000,10000,6850,24287
IN,Wells,62033IN0010001,HMO,4800,9600,6850,24288
IN,Wells,62033IN0010002,HMO,2500,5000,5500,24289
IN,Wells,62033IN0010003,HMO,1500,3000,3500,24291
IN,Wells,62033IN0010004,HMO,6200,12400,6850,24292
IN,Wells,62033IN0010005,HMO,5000,10000,6600,24293
IN,Wells,62033IN0010031,HMO,3500,7000,6000,24294
IN,Wells,62033IN0020001,HMO,4800,9600,6850,24295
IN,Wells,62033IN0020002,HMO,2500,5000,5500,24296
IN,Wells,62033IN0020003,HMO,1500,3000,3500,24297
IN,Wells,76179IN0110001,EPO,1000,2000,6350,24298
IN,Wells,76179IN0110002,EPO,5500,11000,6500,24299
IN,Wells,76179IN0110003,EPO,6500,13000,6500,24301
IN,Wells,76179IN0110005,EPO,4500,9000,6500,24302
IN,Wells,76179IN0110006,EPO,6800,13600,6800,24303
IN,Wells,76179IN0110007,EPO,6800,13600,6800,24304
IN,Wells,76179IN0120001,EPO,5500,11000,6500,24306
IN,Wells,76179IN0120002,EPO,6500,13000,6500,24307
IN,Wells,76179IN0120004,EPO,4500,9000,6500,24308
IN,Wells,76179IN0120005,EPO,6800,13600,6800,24309
IN,Wells,76179IN0120006,EPO,6800,13600,6800,24300
IN,Wells,76179IN0130001,EPO,5500,11000,6500,24310
IN,Wells,76179IN0130002,EPO,6500,13000,6500,24311
IN,Wells,76179IN0130004,EPO,4500,9000,6500,24312
IN,Wells,76179IN0130005,EPO,6800,13600,6800,24313
IN,Wells,76179IN0130006,EPO,6800,13600,6800,24305
IN,White,17575IN0700020,HMO,6250,12500,6850,24314
IN,White,17575IN0700021,HMO,4850,9700,6850,24315
IN,White,17575IN0700023,HMO,6400,12800,6850,24316
IN,White,17575IN0700024,HMO,6300,12600,6300,24317
IN,White,17575IN0700025,HMO,4500,9000,6300,24318
IN,White,17575IN0700026,HMO,3500,7000,5250,24320
IN,White,17575IN0700027,HMO,2500,5000,6850,24321
IN,White,17575IN0700028,HMO,3000,6000,4000,24322
IN,White,17575IN0700029,HMO,6850,13700,6850,24323
IN,White,17575IN0700030,HMO,1500,3000,3450,24319
IN,White,17575IN0700031,HMO,5850,11700,6850,24324
IN,White,17575IN0700032,HMO,4950,9900,6850,24325
IN,White,17575IN0700033,HMO,6850,13700,6850,24326
IN,White,17575IN0700034,HMO,4250,8500,5250,24327
IN,White,17575IN0760002,POS,5000,10000,6850,24328
IN,White,17575IN0930005,HMO,2000,4000,6850,24330
IN,White,17575IN0930006,HMO,1000,2000,6000,24331
IN,White,33380IN0020001,HMO,750,1500,6000,24332
IN,White,33380IN0020002,HMO,3000,6000,4500,24333
IN,White,33380IN0020003,HMO,2500,5000,6350,24335
IN,White,33380IN0020004,HMO,2000,4000,5750,24336
IN,White,33380IN0020005,HMO,4500,9000,6200,24337
IN,White,33380IN0020006,HMO,6000,12000,6850,24338
IN,White,33380IN0020009,HMO,2500,5000,5000,24340
IN,White,33380IN0020011,HMO,6500,13000,6500,24341
IN,White,33380IN0040001,HMO,750,1500,6000,24342
IN,White,33380IN0040002,HMO,2000,4000,5750,24343
IN,White,33380IN0040003,HMO,6000,12000,6850,24344
IN,White,36373IN0020001,EPO,1000,2000,6850,24334
IN,White,36373IN0020002,EPO,3000,6000,6500,24345
IN,White,36373IN0020003,EPO,2000,4000,6850,24346
IN,White,36373IN0020004,EPO,3500,7000,6850,24347
IN,White,36373IN0020005,EPO,4500,9000,6850,24348
IN,White,36373IN0020006,EPO,5500,11000,6500,24339
IN,White,36373IN0020007,EPO,6500,13000,6850,24349
IN,White,36373IN0020008,EPO,0,0,6850,24350
IN,White,36373IN0020009,EPO,2000,4000,6500,24351
IN,White,50816IN0200001,HMO,2000,4000,6850,24352
IN,White,50816IN0200004,HMO,2500,5000,6850,24354
IN,White,50816IN0200007,HMO,3500,7000,4500,24355
IN,White,50816IN0200010,HMO,3750,7500,6550,24356
IN,White,50816IN0200013,HMO,5000,10000,6850,24357
IN,White,50816IN0200016,HMO,6000,12000,6550,24358
IN,White,50816IN0200022,HMO,1250,2500,6850,24353
IN,White,50816IN0200025,HMO,6850,13700,6850,24359
IN,White,50816IN0230010,POS,5000,10000,6850,24360
IN,White,54192IN0010001,HMO,1000,2000,2000,24361
IN,White,54192IN0010003,HMO,3500,7000,6500,24362
IN,White,54192IN0010005,HMO,6650,13300,6850,24363
IN,White,54192IN0020001,HMO,1000,2000,2000,24364
IN,White,54192IN0020003,HMO,3500,7000,6500,24365
IN,White,54192IN0020005,HMO,6650,13300,6850,24366
IN,White,62033IN0010001,HMO,4800,9600,6850,24367
IN,White,62033IN0010002,HMO,2500,5000,5500,24368
IN,White,62033IN0010003,HMO,1500,3000,3500,24369
IN,White,62033IN0010004,HMO,6200,12400,6850,24370
IN,White,62033IN0010005,HMO,5000,10000,6600,24371
IN,White,62033IN0010031,HMO,3500,7000,6000,24372
IN,White,62033IN0020001,HMO,4800,9600,6850,24373
IN,White,62033IN0020002,HMO,2500,5000,5500,24375
IN,White,62033IN0020003,HMO,1500,3000,3500,24376
IN,Whitley,17575IN0700020,HMO,6250,12500,6850,24377
IN,Whitley,17575IN0700021,HMO,4850,9700,6850,24378
IN,Whitley,17575IN0700023,HMO,6400,12800,6850,24379
IN,Whitley,17575IN0700024,HMO,6300,12600,6300,24374
IN,Whitley,17575IN0700025,HMO,4500,9000,6300,24381
IN,Whitley,17575IN0700026,HMO,3500,7000,5250,24382
IN,Whitley,17575IN0700027,HMO,2500,5000,6850,24383
IN,Whitley,17575IN0700028,HMO,3000,6000,4000,24384
IN,Whitley,17575IN0700029,HMO,6850,13700,6850,24385
IN,Whitley,17575IN0700030,HMO,1500,3000,3450,24386
IN,Whitley,17575IN0700031,HMO,5850,11700,6850,24387
IN,Whitley,17575IN0700032,HMO,4950,9900,6850,24388
IN,Whitley,17575IN0700033,HMO,6850,13700,6850,24389
IN,Whitley,17575IN0700034,HMO,4250,8500,5250,24391
IN,Whitley,17575IN0760002,POS,5000,10000,6850,24392
IN,Whitley,17575IN0930005,HMO,2000,4000,6850,24393
IN,Whitley,17575IN0930006,HMO,1000,2000,6000,24394
IN,Whitley,36373IN0020001,EPO,1000,2000,6850,24395
IN,Whitley,36373IN0020002,EPO,3000,6000,6500,24396
IN,Whitley,36373IN0020003,EPO,2000,4000,6850,24397
IN,Whitley,36373IN0020004,EPO,3500,7000,6850,24398
IN,Whitley,36373IN0020005,EPO,4500,9000,6850,24399
IN,Whitley,36373IN0020006,EPO,5500,11000,6500,24390
IN,Whitley,36373IN0020007,EPO,6500,13000,6850,24400
IN,Whitley,36373IN0020008,EPO,0,0,6850,24401
IN,Whitley,36373IN0020009,EPO,2000,4000,6500,24402
IN,Whitley,50816IN0200001,HMO,2000,4000,6850,24403
IN,Whitley,50816IN0200004,HMO,2500,5000,6850,24405
IN,Whitley,50816IN0200007,HMO,3500,7000,4500,24406
IN,Whitley,50816IN0200010,HMO,3750,7500,6550,24407
IN,Whitley,50816IN0200013,HMO,5000,10000,6850,24408
IN,Whitley,50816IN0200016,HMO,6000,12000,6550,24409
IN,Whitley,50816IN0200022,HMO,1250,2500,6850,24404
IN,Whitley,50816IN0200025,HMO,6850,13700,6850,24410
IN,Whitley,50816IN0230010,POS,5000,10000,6850,24411
IN,Whitley,62033IN0010001,HMO,4800,9600,6850,24412
IN,Whitley,62033IN0010002,HMO,2500,5000,5500,24413
IN,Whitley,62033IN0010003,HMO,1500,3000,3500,24414
IN,Whitley,62033IN0010004,HMO,6200,12400,6850,24415
IN,Whitley,62033IN0010005,HMO,5000,10000,6600,24416
IN,Whitley,62033IN0010031,HMO,3500,7000,6000,24417
IN,Whitley,62033IN0020001,HMO,4800,9600,6850,24418
IN,Whitley,62033IN0020002,HMO,2500,5000,5500,24420
IN,Whitley,62033IN0020003,HMO,1500,3000,3500,24421
IN,Whitley,76179IN0110001,EPO,1000,2000,6350,24422
IN,Whitley,76179IN0110002,EPO,5500,11000,6500,24423
IN,Whitley,76179IN0110003,EPO,6500,13000,6500,24425
IN,Whitley,76179IN0110005,EPO,4500,9000,6500,24426
IN,Whitley,76179IN0110006,EPO,6800,13600,6800,24427
IN,Whitley,76179IN0110007,EPO,6800,13600,6800,24428
IN,Whitley,76179IN0120001,EPO,5500,11000,6500,24430
IN,Whitley,76179IN0120002,EPO,6500,13000,6500,24431
IN,Whitley,76179IN0120004,EPO,4500,9000,6500,24432
IN,Whitley,76179IN0120005,EPO,6800,13600,6800,24433
IN,Whitley,76179IN0120006,EPO,6800,13600,6800,24419
IN,Whitley,76179IN0130001,EPO,5500,11000,6500,24434
IN,Whitley,76179IN0130002,EPO,6500,13000,6500,24435
IN,Whitley,76179IN0130004,EPO,4500,9000,6500,24436
IN,Whitley,76179IN0130005,EPO,6800,13600,6800,24437
IN,Whitley,76179IN0130006,EPO,6800,13600,6800,24424
KS,Allen,18558KS0360001,PPO,0,0,1150,24429
KS,Allen,18558KS0360019,PPO,1500,3000,3500,24438
KS,Allen,18558KS0360021,PPO,3000,6000,6850,24439
KS,Allen,18558KS0360031,PPO,6850,13700,6850,24440
KS,Allen,18558KS0380001,PPO,1000,2000,2250,24441
KS,Allen,18558KS0380002,PPO,2200,4400,5200,24442
KS,Allen,18558KS0390007,PPO,0,0,1150,24443
KS,Allen,18558KS0390016,PPO,750,1500,2500,24444
KS,Allen,18558KS0390017,PPO,2500,5000,5200,24445
KS,Allen,18558KS0390025,PPO,1500,3000,3500,24446
KS,Allen,18558KS0390026,PPO,3000,6000,6850,24447
KS,Allen,18558KS0390035,PPO,6850,13700,6850,24448
KS,Allen,18558KS0390043,PPO,4000,8000,4000,24449
KS,Allen,18558KS0390044,PPO,6000,12000,6000,24450
KS,Allen,27811KS0030001,HMO,1500,3000,3500,24451
KS,Allen,27811KS0030002,HMO,3000,6000,6850,24452
KS,Allen,27811KS0030003,HMO,6850,13700,6850,24453
KS,Allen,27811KS0030007,HMO,4000,8000,4000,24454
KS,Allen,27811KS0030008,HMO,6000,12000,6000,24455
KS,Allen,50274KS0030001,HMO,500,1000,6850,24456
KS,Allen,50274KS0030002,HMO,0,0,6850,24457
KS,Allen,50274KS0030003,HMO,3000,6000,6500,24459
KS,Allen,50274KS0030004,HMO,2000,4000,6850,24460
KS,Allen,50274KS0030005,HMO,3500,7000,6850,24461
KS,Allen,50274KS0030006,HMO,4500,9000,6850,24462
KS,Allen,50274KS0030007,HMO,5500,11000,6500,24458
KS,Allen,50274KS0030008,HMO,6500,13000,6850,24463
KS,Anderson,18558KS0360001,PPO,0,0,1150,24464
KS,Anderson,18558KS0360019,PPO,1500,3000,3500,24465
KS,Anderson,18558KS0360021,PPO,3000,6000,6850,24466
KS,Anderson,18558KS0360031,PPO,6850,13700,6850,24467
KS,Anderson,18558KS0380001,PPO,1000,2000,2250,24468
KS,Anderson,18558KS0380002,PPO,2200,4400,5200,24469
KS,Anderson,18558KS0390007,PPO,0,0,1150,24470
KS,Anderson,18558KS0390016,PPO,750,1500,2500,24471
KS,Anderson,18558KS0390017,PPO,2500,5000,5200,24472
KS,Anderson,18558KS0390025,PPO,1500,3000,3500,24473
KS,Anderson,18558KS0390026,PPO,3000,6000,6850,24474
KS,Anderson,18558KS0390035,PPO,6850,13700,6850,24475
KS,Anderson,18558KS0390043,PPO,4000,8000,4000,24476
KS,Anderson,18558KS0390044,PPO,6000,12000,6000,24477
KS,Anderson,27811KS0030001,HMO,1500,3000,3500,24478
KS,Anderson,27811KS0030002,HMO,3000,6000,6850,24479
KS,Anderson,27811KS0030003,HMO,6850,13700,6850,24480
KS,Anderson,27811KS0030007,HMO,4000,8000,4000,24481
KS,Anderson,27811KS0030008,HMO,6000,12000,6000,24482
KS,Anderson,50274KS0030001,HMO,500,1000,6850,24483
KS,Anderson,50274KS0030002,HMO,0,0,6850,24484
KS,Anderson,50274KS0030003,HMO,3000,6000,6500,24485
KS,Anderson,50274KS0030004,HMO,2000,4000,6850,24486
KS,Anderson,50274KS0030005,HMO,3500,7000,6850,24487
KS,Anderson,50274KS0030006,HMO,4500,9000,6850,24488
KS,Anderson,50274KS0030007,HMO,5500,11000,6500,24489
KS,Anderson,50274KS0030008,HMO,6500,13000,6850,24490
KS,Atchison,18558KS0360001,PPO,0,0,1150,24491
KS,Atchison,18558KS0360019,PPO,1500,3000,3500,24492
KS,Atchison,18558KS0360021,PPO,3000,6000,6850,24494
KS,Atchison,18558KS0360031,PPO,6850,13700,6850,24495
KS,Atchison,18558KS0380001,PPO,1000,2000,2250,24496
KS,Atchison,18558KS0380002,PPO,2200,4400,5200,24497
KS,Atchison,18558KS0390007,PPO,0,0,1150,24498
KS,Atchison,18558KS0390016,PPO,750,1500,2500,24499
KS,Atchison,18558KS0390017,PPO,2500,5000,5200,24500
KS,Atchison,18558KS0390025,PPO,1500,3000,3500,24501
KS,Atchison,18558KS0390026,PPO,3000,6000,6850,24502
KS,Atchison,18558KS0390035,PPO,6850,13700,6850,24503
KS,Atchison,18558KS0390043,PPO,4000,8000,4000,24504
KS,Atchison,18558KS0390044,PPO,6000,12000,6000,24505
KS,Atchison,27811KS0030001,HMO,1500,3000,3500,24506
KS,Atchison,27811KS0030002,HMO,3000,6000,6850,24507
KS,Atchison,27811KS0030003,HMO,6850,13700,6850,24508
KS,Atchison,27811KS0030007,HMO,4000,8000,4000,24509
KS,Atchison,27811KS0030008,HMO,6000,12000,6000,24510
KS,Atchison,50274KS0030001,HMO,500,1000,6850,24511
KS,Atchison,50274KS0030002,HMO,0,0,6850,24512
KS,Atchison,50274KS0030003,HMO,3000,6000,6500,24513
KS,Atchison,50274KS0030004,HMO,2000,4000,6850,24514
KS,Atchison,50274KS0030005,HMO,3500,7000,6850,24515
KS,Atchison,50274KS0030006,HMO,4500,9000,6850,24516
KS,Atchison,50274KS0030007,HMO,5500,11000,6500,24517
KS,Atchison,50274KS0030008,HMO,6500,13000,6850,24518
KS,Barber,18558KS0360001,PPO,0,0,1150,24519
KS,Barber,18558KS0360019,PPO,1500,3000,3500,24520
KS,Barber,18558KS0360021,PPO,3000,6000,6850,24521
KS,Barber,18558KS0360031,PPO,6850,13700,6850,24522
KS,Barber,18558KS0380001,PPO,1000,2000,2250,24523
KS,Barber,18558KS0380002,PPO,2200,4400,5200,24524
KS,Barber,18558KS0390007,PPO,0,0,1150,24525
KS,Barber,18558KS0390016,PPO,750,1500,2500,24526
KS,Barber,18558KS0390017,PPO,2500,5000,5200,24527
KS,Barber,18558KS0390025,PPO,1500,3000,3500,24528
KS,Barber,18558KS0390026,PPO,3000,6000,6850,24529
KS,Barber,18558KS0390035,PPO,6850,13700,6850,24530
KS,Barber,18558KS0390043,PPO,4000,8000,4000,24531
KS,Barber,18558KS0390044,PPO,6000,12000,6000,24532
KS,Barber,27811KS0030001,HMO,1500,3000,3500,24533
KS,Barber,27811KS0030002,HMO,3000,6000,6850,24534
KS,Barber,27811KS0030003,HMO,6850,13700,6850,24535
KS,Barber,27811KS0030007,HMO,4000,8000,4000,24536
KS,Barber,27811KS0030008,HMO,6000,12000,6000,24537
KS,Barber,50274KS0030001,HMO,500,1000,6850,24538
KS,Barber,50274KS0030002,HMO,0,0,6850,24539
KS,Barber,50274KS0030003,HMO,3000,6000,6500,24540
KS,Barber,50274KS0030004,HMO,2000,4000,6850,24541
KS,Barber,50274KS0030005,HMO,3500,7000,6850,24542
KS,Barber,50274KS0030006,HMO,4500,9000,6850,24543
KS,Barber,50274KS0030007,HMO,5500,11000,6500,24544
KS,Barber,50274KS0030008,HMO,6500,13000,6850,24545
KS,Barton,18558KS0360001,PPO,0,0,1150,24546
KS,Barton,18558KS0360019,PPO,1500,3000,3500,24547
KS,Barton,18558KS0360021,PPO,3000,6000,6850,24549
KS,Barton,18558KS0360031,PPO,6850,13700,6850,24550
KS,Barton,18558KS0380001,PPO,1000,2000,2250,24551
KS,Barton,18558KS0380002,PPO,2200,4400,5200,24552
KS,Barton,18558KS0390007,PPO,0,0,1150,24553
KS,Barton,18558KS0390016,PPO,750,1500,2500,24554
KS,Barton,18558KS0390017,PPO,2500,5000,5200,24555
KS,Barton,18558KS0390025,PPO,1500,3000,3500,24556
KS,Barton,18558KS0390026,PPO,3000,6000,6850,24557
KS,Barton,18558KS0390035,PPO,6850,13700,6850,24558
KS,Barton,18558KS0390043,PPO,4000,8000,4000,24559
KS,Barton,18558KS0390044,PPO,6000,12000,6000,24560
KS,Barton,27811KS0030001,HMO,1500,3000,3500,24561
KS,Barton,27811KS0030002,HMO,3000,6000,6850,24562
KS,Barton,27811KS0030003,HMO,6850,13700,6850,24563
KS,Barton,27811KS0030007,HMO,4000,8000,4000,24564
KS,Barton,27811KS0030008,HMO,6000,12000,6000,24565
KS,Barton,50274KS0030001,HMO,500,1000,6850,24566
KS,Barton,50274KS0030002,HMO,0,0,6850,24567
KS,Barton,50274KS0030003,HMO,3000,6000,6500,24568
KS,Barton,50274KS0030004,HMO,2000,4000,6850,24569
KS,Barton,50274KS0030005,HMO,3500,7000,6850,24570
KS,Barton,50274KS0030006,HMO,4500,9000,6850,24571
KS,Barton,50274KS0030007,HMO,5500,11000,6500,24572
KS,Barton,50274KS0030008,HMO,6500,13000,6850,24573
KS,Bourbon,18558KS0360001,PPO,0,0,1150,24574
KS,Bourbon,18558KS0360019,PPO,1500,3000,3500,24575
KS,Bourbon,18558KS0360021,PPO,3000,6000,6850,24576
KS,Bourbon,18558KS0360031,PPO,6850,13700,6850,24577
KS,Bourbon,18558KS0380001,PPO,1000,2000,2250,24578
KS,Bourbon,18558KS0380002,PPO,2200,4400,5200,24579
KS,Bourbon,18558KS0390007,PPO,0,0,1150,24580
KS,Bourbon,18558KS0390016,PPO,750,1500,2500,24581
KS,Bourbon,18558KS0390017,PPO,2500,5000,5200,24582
KS,Bourbon,18558KS0390025,PPO,1500,3000,3500,24583
KS,Bourbon,18558KS0390026,PPO,3000,6000,6850,24584
KS,Bourbon,18558KS0390035,PPO,6850,13700,6850,24585
KS,Bourbon,18558KS0390043,PPO,4000,8000,4000,24586
KS,Bourbon,18558KS0390044,PPO,6000,12000,6000,24587
KS,Bourbon,27811KS0030001,HMO,1500,3000,3500,24588
KS,Bourbon,27811KS0030002,HMO,3000,6000,6850,24589
KS,Bourbon,27811KS0030003,HMO,6850,13700,6850,24590
KS,Bourbon,27811KS0030007,HMO,4000,8000,4000,24591
KS,Bourbon,27811KS0030008,HMO,6000,12000,6000,24592
KS,Bourbon,50274KS0030001,HMO,500,1000,6850,24593
KS,Bourbon,50274KS0030002,HMO,0,0,6850,24594
KS,Bourbon,50274KS0030003,HMO,3000,6000,6500,24595
KS,Bourbon,50274KS0030004,HMO,2000,4000,6850,24596
KS,Bourbon,50274KS0030005,HMO,3500,7000,6850,24597
KS,Bourbon,50274KS0030006,HMO,4500,9000,6850,24598
KS,Bourbon,50274KS0030007,HMO,5500,11000,6500,24599
KS,Bourbon,50274KS0030008,HMO,6500,13000,6850,24600
KS,Brown,18558KS0360001,PPO,0,0,1150,24601
KS,Brown,18558KS0360019,PPO,1500,3000,3500,24602
KS,Brown,18558KS0360021,PPO,3000,6000,6850,24604
KS,Brown,18558KS0360031,PPO,6850,13700,6850,24605
KS,Brown,18558KS0380001,PPO,1000,2000,2250,24606
KS,Brown,18558KS0380002,PPO,2200,4400,5200,24607
KS,Brown,18558KS0390007,PPO,0,0,1150,24608
KS,Brown,18558KS0390016,PPO,750,1500,2500,24609
KS,Brown,18558KS0390017,PPO,2500,5000,5200,24610
KS,Brown,18558KS0390025,PPO,1500,3000,3500,24611
KS,Brown,18558KS0390026,PPO,3000,6000,6850,24612
KS,Brown,18558KS0390035,PPO,6850,13700,6850,24613
KS,Brown,18558KS0390043,PPO,4000,8000,4000,24614
KS,Brown,18558KS0390044,PPO,6000,12000,6000,24615
KS,Brown,27811KS0030001,HMO,1500,3000,3500,24616
KS,Brown,27811KS0030002,HMO,3000,6000,6850,24617
KS,Brown,27811KS0030003,HMO,6850,13700,6850,24618
KS,Brown,27811KS0030007,HMO,4000,8000,4000,24619
KS,Brown,27811KS0030008,HMO,6000,12000,6000,24620
KS,Brown,50274KS0030001,HMO,500,1000,6850,24621
KS,Brown,50274KS0030002,HMO,0,0,6850,24622
KS,Brown,50274KS0030003,HMO,3000,6000,6500,24623
KS,Brown,50274KS0030004,HMO,2000,4000,6850,24624
KS,Brown,50274KS0030005,HMO,3500,7000,6850,24625
KS,Brown,50274KS0030006,HMO,4500,9000,6850,24626
KS,Brown,50274KS0030007,HMO,5500,11000,6500,24627
KS,Brown,50274KS0030008,HMO,6500,13000,6850,24628
KS,Butler,18558KS0360001,PPO,0,0,1150,24629
KS,Butler,18558KS0360019,PPO,1500,3000,3500,24630
KS,Butler,18558KS0360021,PPO,3000,6000,6850,24631
KS,Butler,18558KS0360031,PPO,6850,13700,6850,24632
KS,Butler,18558KS0380001,PPO,1000,2000,2250,24633
KS,Butler,18558KS0380002,PPO,2200,4400,5200,24634
KS,Butler,18558KS0390007,PPO,0,0,1150,24635
KS,Butler,18558KS0390016,PPO,750,1500,2500,24636
KS,Butler,18558KS0390017,PPO,2500,5000,5200,24637
KS,Butler,18558KS0390025,PPO,1500,3000,3500,24638
KS,Butler,18558KS0390026,PPO,3000,6000,6850,24639
KS,Butler,18558KS0390035,PPO,6850,13700,6850,24640
KS,Butler,18558KS0390043,PPO,4000,8000,4000,24641
KS,Butler,18558KS0390044,PPO,6000,12000,6000,24642
KS,Butler,27811KS0030001,HMO,1500,3000,3500,24643
KS,Butler,27811KS0030002,HMO,3000,6000,6850,24644
KS,Butler,27811KS0030003,HMO,6850,13700,6850,24645
KS,Butler,27811KS0030007,HMO,4000,8000,4000,24646
KS,Butler,27811KS0030008,HMO,6000,12000,6000,24647
KS,Butler,50274KS0030001,HMO,500,1000,6850,24648
KS,Butler,50274KS0030002,HMO,0,0,6850,24649
KS,Butler,50274KS0030003,HMO,3000,6000,6500,24650
KS,Butler,50274KS0030004,HMO,2000,4000,6850,24651
KS,Butler,50274KS0030005,HMO,3500,7000,6850,24652
KS,Butler,50274KS0030006,HMO,4500,9000,6850,24653
KS,Butler,50274KS0030007,HMO,5500,11000,6500,24654
KS,Butler,50274KS0030008,HMO,6500,13000,6850,24655
KS,Chase,18558KS0360001,PPO,0,0,1150,24656
KS,Chase,18558KS0360019,PPO,1500,3000,3500,24657
KS,Chase,18558KS0360021,PPO,3000,6000,6850,24658
KS,Chase,18558KS0360031,PPO,6850,13700,6850,24659
KS,Chase,18558KS0380001,PPO,1000,2000,2250,24660
KS,Chase,18558KS0380002,PPO,2200,4400,5200,24661
KS,Chase,18558KS0390007,PPO,0,0,1150,24662
KS,Chase,18558KS0390016,PPO,750,1500,2500,24663
KS,Chase,18558KS0390017,PPO,2500,5000,5200,24664
KS,Chase,18558KS0390025,PPO,1500,3000,3500,24665
KS,Chase,18558KS0390026,PPO,3000,6000,6850,24666
KS,Chase,18558KS0390035,PPO,6850,13700,6850,24667
KS,Chase,18558KS0390043,PPO,4000,8000,4000,24668
KS,Chase,18558KS0390044,PPO,6000,12000,6000,24669
KS,Chase,27811KS0030001,HMO,1500,3000,3500,24670
KS,Chase,27811KS0030002,HMO,3000,6000,6850,24671
KS,Chase,27811KS0030003,HMO,6850,13700,6850,24672
KS,Chase,27811KS0030007,HMO,4000,8000,4000,24673
KS,Chase,27811KS0030008,HMO,6000,12000,6000,24674
KS,Chase,50274KS0030001,HMO,500,1000,6850,24675
KS,Chase,50274KS0030002,HMO,0,0,6850,24676
KS,Chase,50274KS0030003,HMO,3000,6000,6500,24677
KS,Chase,50274KS0030004,HMO,2000,4000,6850,24678
KS,Chase,50274KS0030005,HMO,3500,7000,6850,24679
KS,Chase,50274KS0030006,HMO,4500,9000,6850,24680
KS,Chase,50274KS0030007,HMO,5500,11000,6500,24681
KS,Chase,50274KS0030008,HMO,6500,13000,6850,24682
KS,Chautauqua,18558KS0360001,PPO,0,0,1150,24683
KS,Chautauqua,18558KS0360019,PPO,1500,3000,3500,24684
KS,Chautauqua,18558KS0360021,PPO,3000,6000,6850,24685
KS,Chautauqua,18558KS0360031,PPO,6850,13700,6850,24686
KS,Chautauqua,18558KS0380001,PPO,1000,2000,2250,24687
KS,Chautauqua,18558KS0380002,PPO,2200,4400,5200,24688
KS,Chautauqua,18558KS0390007,PPO,0,0,1150,24689
KS,Chautauqua,18558KS0390016,PPO,750,1500,2500,24690
KS,Chautauqua,18558KS0390017,PPO,2500,5000,5200,24691
KS,Chautauqua,18558KS0390025,PPO,1500,3000,3500,24692
KS,Chautauqua,18558KS0390026,PPO,3000,6000,6850,24693
KS,Chautauqua,18558KS0390035,PPO,6850,13700,6850,24694
KS,Chautauqua,18558KS0390043,PPO,4000,8000,4000,24695
KS,Chautauqua,18558KS0390044,PPO,6000,12000,6000,24696
KS,Chautauqua,27811KS0030001,HMO,1500,3000,3500,24697
KS,Chautauqua,27811KS0030002,HMO,3000,6000,6850,24698
KS,Chautauqua,27811KS0030003,HMO,6850,13700,6850,24699
KS,Chautauqua,27811KS0030007,HMO,4000,8000,4000,24700
KS,Chautauqua,27811KS0030008,HMO,6000,12000,6000,24701
KS,Chautauqua,50274KS0030001,HMO,500,1000,6850,24702
KS,Chautauqua,50274KS0030002,HMO,0,0,6850,24703
KS,Chautauqua,50274KS0030003,HMO,3000,6000,6500,24704
KS,Chautauqua,50274KS0030004,HMO,2000,4000,6850,24705
KS,Chautauqua,50274KS0030005,HMO,3500,7000,6850,24706
KS,Chautauqua,50274KS0030006,HMO,4500,9000,6850,24707
KS,Chautauqua,50274KS0030007,HMO,5500,11000,6500,24708
KS,Chautauqua,50274KS0030008,HMO,6500,13000,6850,24709
KS,Cherokee,18558KS0360001,PPO,0,0,1150,24710
KS,Cherokee,18558KS0360019,PPO,1500,3000,3500,24711
KS,Cherokee,18558KS0360021,PPO,3000,6000,6850,24712
KS,Cherokee,18558KS0360031,PPO,6850,13700,6850,24713
KS,Cherokee,18558KS0380001,PPO,1000,2000,2250,24714
